Country,ISO3,Year,Government_Effectiveness,Regulatory_Quality,GDP,Labour_Force_Participation_Rate,Tax_Revenue_GDP,Agriculture_GDP,Trade_Openness_GDP,Human_Digitalization_InternetUsers,Remittances_GDP,Inflation,Unemployment_Rate,Rule_of_Law,Corruption_Perception_Index
Croatia,HRV,2020,0.4247758090496063,0.23618556559085846,53017808755.29978,1708121.0,20.87391385011241,3.128443478443857,89.53345380089475,78.3209,7.237007384016477,,7.507,0.23618556559085846,
Croatia,HRV,2021,0.5523746013641357,0.2754189372062683,59714859477.62009,1724158.0,21.070850308367607,3.3595172427380104,102.30843081583589,81.254,7.222240466027284,,7.608,0.2754189372062683,
Croatia,HRV,2022,0.5813136100769043,0.3677971065044403,64066840476.84637,1740579.0,21.675216777946055,3.3931201373947046,125.21385759097407,82.0716,7.523453447675187,,6.96,0.3677971065044403,
Croatia,HRV,2023,0.7126536965370178,0.3606055676937103,66182676637.34528,1731721.0,21.492281684330372,3.357268619271188,107.70091943059923,83.2412,7.199571492018568,,6.086,0.3606055676937103,
Croatia,HRV,2024,,,68707509493.9887,1733415.0,,3.4064427029272335,102.71621868931791,83.6324,7.283601911370745,,5.236,,
Cyprus,CYP,1995,,,12661847363.650953,395306.0,18.435034249050737,4.776126012022169,134.39051406460922,0.41,0.4895468883169479,,2.6,,
Cyprus,CYP,1996,1.171663761138916,0.85732102394104,12819935779.521675,405086.0,17.8419789921569,4.5782089495376646,140.84898344456843,0.673,0.492645820741763,,3.1,0.85732102394104,
Cyprus,CYP,1997,,,13158501394.56596,414925.0,17.117228473141548,3.920338546844874,139.76297660398632,4.38,0.49932770139254234,,3.4,,
Cyprus,CYP,1998,1.1958357095718384,0.945576548576355,13962602012.692404,424724.0,18.31612007312761,4.334531780521357,134.909736760687,8.89,0.4710762039827181,,3.3,0.945576548576355,
Cyprus,CYP,1999,,,14660446535.50608,434538.0,18.84692690586093,3.898943232123113,131.20933334429424,11.3,0.473699575932522,,5.532,,
Cyprus,CYP,2000,1.074904203414917,1.0160588026046753,15534986805.803053,444571.0,20.796633576794452,3.6472636485340613,137.4949032485561,15.2554,0.4505024578439142,,4.766,1.0160588026046753,
Cyprus,CYP,2001,,,16149016881.409319,467154.0,21.295636212058746,3.860796453115572,131.8490678681144,18.8188,0.7487121598665765,,4.043,,
Cyprus,CYP,2002,1.295337438583374,0.989593505859375,16750240728.324144,477404.0,21.431269311422597,3.7882677482382396,123.64133212337958,28.32,0.1809140439535512,,3.336,0.989593505859375,
Cyprus,CYP,2003,1.1232738494873047,0.9387817978858948,17189649730.22754,498316.0,22.01506980144943,3.352901592272095,114.00463298148458,30.09,0.21869164103897085,,4.153,0.9387817978858948,
Cyprus,CYP,2004,1.1075246334075928,0.9086741805076599,18053648327.353146,512182.0,21.82883757813424,3.083331426879384,113.90361348920692,33.83,0.4468197527179506,,4.77,0.9086741805076599,
Cyprus,CYP,2005,1.1524289846420288,0.8772581219673157,18929789645.954926,525197.0,23.16845818940331,2.738527814867146,111.917065271958,32.81,0.5686260277026604,,5.481,0.8772581219673157,
Cyprus,CYP,2006,1.261753797531128,1.0939745903015137,19822098963.13884,538627.0,24.311885636449965,2.275975995739498,109.8064980403429,35.83,0.5206614394155832,,4.593,1.0939745903015137,
Cyprus,CYP,2007,1.4211655855178833,1.105589747428894,20832674395.66864,556863.0,28.4229518891301,2.0235328085140596,111.2751228446228,40.77,0.5931729614113035,,3.946,1.105589747428894,
Cyprus,CYP,2008,1.5237752199172974,1.2066385746002197,21592439785.33291,569349.0,26.949626345508626,2.0933120948744683,112.92593087470817,42.31,3.406840100857715,,3.756,1.2066385746002197,
Cyprus,CYP,2009,1.4143821001052856,1.2061339616775513,21157334409.90383,583119.0,23.24923772925216,1.988819440023162,102.79109189919966,49.81,2.278136725023539,,5.594,1.2061339616775513,
Cyprus,CYP,2010,1.5265111923217773,1.2096072435379028,21640286747.105167,600971.0,23.054163307191818,2.0576608949728348,108.90169926952329,52.99,3.340065678335132,,6.359,1.2096072435379028,
Cyprus,CYP,2011,1.5578886270523071,1.0653131008148193,21730464390.338024,610147.0,23.149776602213457,2.145318717952269,110.6171368574245,56.8599,2.6789760843230312,,7.942,1.0653131008148193,
Cyprus,CYP,2012,1.3836010694503784,1.0935593843460083,20981332378.094383,623910.0,23.33476888771345,2.001280098681882,112.3442732972728,60.6899,2.399913712530437,,12.097,1.0935593843460083,
Cyprus,CYP,2013,1.3599035739898682,1.0299584865570068,19599191826.14076,635175.0,23.521167498672142,2.036335666732778,120.92620063938907,65.4548,1.798847984258482,,16.131,1.0299584865570068,
Cyprus,CYP,2014,1.1351995468139648,1.0747168064117432,19251098679.034626,651925.0,24.715722007671655,1.8448762123273281,130.8443630793902,69.3287,1.3910670631088984,,16.277,1.0747168064117432,
Cyprus,CYP,2015,1.0175507068634033,1.0102670192718506,19909278416.857502,657397.0,24.047387469333326,1.8679845184110946,137.27642647719287,71.7157,1.5755607079201865,,15.026,1.0102670192718506,
Cyprus,CYP,2016,0.9262667298316956,0.693160891532898,21218032913.055397,663048.0,23.516058007503595,2.14376219902412,139.02209845724812,75.9002,1.8383915712600705,,13.006,0.693160891532898,
Cyprus,CYP,2017,0.8853787183761597,0.854454517364502,22438246417.151432,678816.0,23.819883399543983,1.852632982287408,148.01335555813526,80.7432,2.024083713074716,,11.155,0.854454517364502,
Cyprus,CYP,2018,0.8836205005645752,0.7210534811019897,23845497750.30078,698503.0,23.83344797889452,1.718138098614564,147.62356741005382,84.4336,2.023732309314803,,8.504,0.7210534811019897,
Cyprus,CYP,2019,0.9557580947875977,0.7267272472381592,25246562822.682083,715161.0,23.074798894091643,1.748205428742045,150.50616956116215,86.0636,2.0440030477165747,,7.155,0.7267272472381592,
Cyprus,CYP,2020,0.8394485116004944,0.5472390651702881,24433464399.392487,719491.0,21.94010647709595,1.8253356919424548,160.66871645996954,90.8019,2.2212522315619223,,7.755,0.5472390651702881,
Cyprus,CYP,2021,0.697915256023407,0.6056793332099915,27215993570.029896,735675.0,22.552279922415547,1.502502717399029,176.82773681986995,90.7595,2.0647129363673824,,7.513,0.6056793332099915,
Cyprus,CYP,2022,0.7303352355957031,0.5701257586479187,29176869929.23159,755975.0,23.163042058938586,1.1757945527470393,207.63242704637577,89.601,1.6891383391841337,,6.806,0.5701257586479187,
Cyprus,CYP,2023,0.7377399206161499,0.6280403137207031,29983292283.174717,766606.0,24.082312217786676,1.1790846512422195,193.26861920723712,91.2211,1.8296972384410244,,6.098,0.6280403137207031,
Cyprus,CYP,2024,,,31017134702.053265,772322.0,,1.1801100795776513,189.798885929564,,1.8185329149937257,,5.602,,
Czech Republic,CZE,1995,,,118281953160.12558,5169680.0,16.124188304114668,4.005247603401611,82.90099907252528,1.45,0.31219348766228194,,4.082,,
Czech Republic,CZE,1996,0.6205829977989197,0.9153227210044861,123212636052.80571,5173419.0,15.202145438660928,3.8690482658501018,80.59955795966002,1.94,0.1629316285952313,,3.852,0.9153227210044861,
Czech Republic,CZE,1997,,,122478487836.03635,5184785.0,14.997909124339257,3.4666668011821895,84.15323066772329,2.92,0.1136496557998009,,4.674,,
Czech Republic,CZE,1998,0.5855567455291748,0.8662747144699097,121996963423.8064,5198829.0,14.286056792341132,3.485479168088289,83.93865232073269,3.9,0.514742875929131,,6.455,0.8662747144699097,
Czech Republic,CZE,1999,,,123678521512.35104,5218785.0,14.776328411860051,3.1966126738044567,85.45712363961144,6.83,0.4736163193621221,,8.702,,
Czech Republic,CZE,2000,0.587459146976471,0.6071162819862366,128638858401.09229,5175714.0,14.394090928032671,3.2302371129724547,97.49839563278742,9.78053,0.47279777395235045,,8.764,0.6071162819862366,
Czech Republic,CZE,2001,,,132391536300.24594,5146214.0,14.670659606864401,3.187715264931659,98.5368737300189,14.6972,0.3763990824416801,,8.128,,
Czech Republic,CZE,2002,0.9219973087310791,0.8598251342773438,134395228572.19223,5141940.0,14.492213989748809,2.646252531923123,90.87927154565818,23.93,0.4027033010319093,,7.28,0.8598251342773438,
Czech Republic,CZE,2003,0.8541763424873352,0.8737097978591919,138831395778.17758,5134951.0,14.934259777911665,2.4310346227247877,94.64686006656085,34.3,0.49157263988849725,,7.777,0.8737097978591919,
Czech Republic,CZE,2004,0.8645075559616089,0.758330762386322,145406922288.08865,5133307.0,15.363706640732152,2.4080430678769873,113.17397597041496,35.5,1.0170026041611582,,8.298,0.758330762386322,
Czech Republic,CZE,2005,0.913030743598938,0.8577410578727722,154676655549.65408,5175001.0,14.471948092941053,2.281257706797612,121.19128731610498,35.27,0.976596887388978,,7.927,0.8577410578727722,
Czech Republic,CZE,2006,1.082499384880066,0.862385094165802,164921158024.5988,5192187.0,14.224763557955637,2.162933410985958,127.05101505501591,47.93,1.0261684964525972,,7.141,0.862385094165802,
Czech Republic,CZE,2007,0.8451918363571167,0.8787439465522766,173973393346.00668,5188948.0,14.622692512035771,2.0887153003309367,129.87673950488886,51.93,0.9613973704935384,,5.316,0.8787439465522766,
Czech Republic,CZE,2008,0.9514686465263367,0.9002372026443481,178518044754.2488,5203709.0,13.691027560182329,1.9203658443556562,123.90480992994786,62.97,0.4796674767592284,,4.392,0.9002372026443481,
Czech Republic,CZE,2009,0.8735118508338928,0.9562178254127502,169952170270.61893,5244400.0,13.600540361753438,1.7588623002632107,113.04925478487544,64.43,0.577892600593881,,6.662,0.9562178254127502,
Czech Republic,CZE,2010,0.9017294049263,0.9309191703796387,174565802522.07935,5230927.0,13.515087707465895,1.5225819697333367,126.7564801167978,68.82,0.5820294731324444,,7.281,0.9309191703796387,
Czech Republic,CZE,2011,0.9226135015487671,1.017497181892395,177659773382.5381,5223171.0,14.403146979932144,1.9639323086765372,136.7508555424377,70.49,0.602478665562744,,6.712,1.017497181892395,
Czech Republic,CZE,2012,0.9217185974121094,1.02260160446167,176290606021.54642,5253910.0,14.821922957197309,2.231626661512544,145.48019539693462,73.43,0.669855745815364,,6.979,1.02260160446167,
Czech Republic,CZE,2013,0.9158092737197876,1.023870587348938,176216894659.90887,5300303.0,14.986384060871991,2.347583155813213,145.50223062496116,74.1104,0.8158148355789892,,6.953,1.023870587348938,
Czech Republic,CZE,2014,1.0311334133148193,1.1388721466064453,180173337874.8537,5296601.0,14.323441962306454,2.3926956451029704,156.41512282688566,74.2317,1.2461456186479587,,6.108,1.1388721466064453,
Czech Republic,CZE,2015,1.0255961418151855,1.1070873737335205,189107698561.9188,5305064.0,14.6856290224908,2.258925713479884,154.01840099763254,75.6688,1.4144469631081737,,5.048,1.1070873737335205,
Czech Republic,CZE,2016,1.0081157684326172,0.9883269667625427,193988322685.0577,5344644.0,14.770649779167174,2.1480973687959812,148.5470046644353,76.4812,1.5777037132489773,,3.952,0.9883269667625427,
Czech Republic,CZE,2017,1.0305942296981812,1.0885893106460571,204024435232.9208,5370664.0,14.80677861906836,2.105459687558888,147.75083485476154,78.7192,1.6181437069248832,,2.893,1.0885893106460571,
Czech Republic,CZE,2018,0.9511541724205017,1.0198062658309937,209798950825.42007,5405110.0,14.65729130846001,1.9685622468279822,145.14171789078912,80.6882,1.5766799191767076,,2.246,1.0198062658309937,
Czech Republic,CZE,2019,0.9196427464485168,1.017093539237976,217279912681.72952,5394887.0,14.524571696194974,1.8915177090881117,138.15460999387147,80.8669,1.5031246635292224,,2.015,1.017093539237976,
Czech Republic,CZE,2020,0.9109649062156677,1.0184506177902222,205753475017.5395,5343016.0,14.073116806598405,1.9439913882530087,128.78043030596479,81.3389,1.666923796631616,,2.55,1.0184506177902222,
Czech Republic,CZE,2021,1.0697401762008667,1.0904072523117065,214043320221.16748,5242069.0,12.935838503556338,1.7588666649227818,137.37811630286845,82.6706,1.5076553829426962,,2.803,1.0904072523117065,
Czech Republic,CZE,2022,1.093418836593628,1.1003965139389038,220137498830.72992,5369986.0,12.641988393548138,2.076349755002644,144.0114941093966,84.5401,1.375783244813758,,2.224,1.1003965139389038,
Czech Republic,CZE,2023,1.1140114068984985,1.1421836614608765,220015846842.12695,5536144.0,,1.7305180213290545,132.95694391357492,85.994,1.2458631953820507,,2.579,1.1421836614608765,
Czech Republic,CZE,2024,,,222480870567.08063,5541179.0,,1.499264916906337,131.9154017166378,87.6878,1.2311688826933807,,2.506,,
Estonia,EST,1995,,,10302024946.688927,704562.0,22.83901737396554,4.130641262102334,139.08747367766296,2.78,0.028510623984844517,,9.659,,
Estonia,EST,1996,0.6115037798881531,0.5744267106056213,10811255302.96775,690966.0,21.849091161069246,4.128131479332712,132.97744275089198,3.53,0.03519505512046079,,9.915,0.5744267106056213,
Estonia,EST,1997,,,12222126358.452414,690530.0,21.967189168078214,4.088736458020356,151.05134439040262,5.71,0.03370648759381106,,10.369,,
Estonia,EST,1998,0.4954359531402588,0.5920541882514954,12752545572.922224,674522.0,22.10734739868062,5.051827972969344,156.83823582752123,10.8,0.04660148852648112,,9.51,0.5920541882514954,
Estonia,EST,1999,,,12698344018.650396,669211.0,20.92459031917042,3.6281471869606423,144.11645359293288,14.5,0.04020625762959963,,11.573,,
Estonia,EST,2000,0.6878268718719482,0.5947170257568359,13979307068.902758,677821.0,19.686161469105887,3.885009588205414,126.4956263686586,28.577,0.0712666387766335,,13.36,0.5947170257568359,
Estonia,EST,2001,,,14801394595.554619,666902.0,19.234705108864517,3.4964457065254835,126.54664006729189,31.5275,0.17632500711015692,,13.134,,
Estonia,EST,2002,0.66788649559021,0.7918378114700317,15827575405.148474,654871.0,19.628604027984668,3.5524871000820974,123.28234538757007,41.52,0.25981912633869636,,10.026,0.7918378114700317,
Estonia,EST,2003,0.8802706003189087,0.7708178758621216,17029885802.18055,675532.0,19.824018462707077,3.4592880777041617,122.74477280779648,45.32,0.5184709138675663,,11.288,0.7708178758621216,
Estonia,EST,2004,0.903343915939331,0.8830177783966064,18188037434.550167,677586.0,20.228190893735228,3.6186992560753133,129.9495000776615,53.2,1.373642760491521,,10.248,0.8830177783966064,
Estonia,EST,2005,0.9378400444984436,0.9037086367607117,19920094036.35975,673275.0,19.096655731878933,3.286685525341366,135.91279211510667,61.45,1.8045285160384092,,8.033,0.9037086367607117,
Estonia,EST,2006,1.1469151973724365,1.1297320127487183,21864807422.09008,692908.0,19.95599050722477,3.143820466971033,136.6207376626454,63.51,2.303220720483453,,5.915,1.1297320127487183,
Estonia,EST,2007,1.0076360702514648,1.122275471687317,23520174236.288338,690796.0,20.26080340745303,3.9253420417782703,133.98082923575384,66.19,1.6983441906150667,,4.592,1.122275471687317,
Estonia,EST,2008,1.1576368808746338,1.1554397344589233,22314692031.201435,695990.0,19.387057716499303,3.4012615258679233,136.681988157836,70.58,1.710267194463702,,5.455,1.1554397344589233,
Estonia,EST,2009,1.002247929573059,1.1246585845947266,19050002927.298298,688923.0,21.717678249249143,2.4710487327757455,116.75907985980159,72.5,1.731952699472087,,13.548,1.1246585845947266,
Estonia,EST,2010,1.0766664743423462,1.1531299352645874,19516680413.328976,682900.0,20.188625976019424,3.170929453092662,143.6717622569779,74.1,1.828915918102303,,16.707,1.1531299352645874,
Estonia,EST,2011,1.0672739744186401,1.1758149862289429,21001309333.01294,687635.0,19.446110428490698,3.6656686292327074,166.74607243390025,76.5,1.8823042510678654,,12.328,1.1758149862289429,
Estonia,EST,2012,0.9459220767021179,1.1509414911270142,21772481344.230087,683905.0,20.162099379987094,3.2843229052026977,169.15606777386455,78.3899,1.9824742457557831,,10.021,1.1509414911270142,
Estonia,EST,2013,0.9667881727218628,1.1913702487945557,22154913628.32436,680463.0,20.23959320847304,3.047429736666014,164.6016321569155,80.0043,2.2191495104939065,,8.631,1.1913702487945557,
Estonia,EST,2014,1.0112123489379883,1.3698595762252808,22891074856.693836,675373.0,20.704688989952654,3.1149616166099863,157.95394484222888,84.2415,2.0103852523981685,,7.352,1.3698595762252808,
Estonia,EST,2015,1.0359382629394531,1.30050790309906,23311847750.93944,682925.0,21.565916904499737,2.8064215286505068,148.50715712355762,88.4097,1.9615890483724825,,6.412,1.30050790309906,
Estonia,EST,2016,1.0545979738235474,1.1925922632217407,24032887679.503723,691079.0,21.677402711862236,2.0715978609000993,147.74623270970037,87.2402,1.9807096129169173,,6.882,1.1925922632217407,
Estonia,EST,2017,1.072290301322937,1.248477578163147,25387062190.04678,697564.0,20.868091655580397,2.3388559662831065,144.63565094413298,88.1025,1.8387374506034104,,5.807,1.248477578163147,
Estonia,EST,2018,1.1505581140518188,1.2034573554992676,26326306710.858196,702066.0,20.833276597830615,2.049384699690663,143.48522486473502,89.357,1.82689423284705,,5.412,1.2034573554992676,
Estonia,EST,2019,1.139766812324524,1.2427259683609009,27307395871.06758,700344.0,21.06264656691719,2.2656489626340037,140.35214799854862,90.2289,1.7001929947830372,,4.514,1.2427259683609009,
Estonia,EST,2020,1.299006700515747,1.3350881338119507,26519903136.83123,700345.0,20.7215984585967,1.9318152735340803,137.3926412838461,89.0583,1.5928179136491138,,6.956,1.3350881338119507,
Estonia,EST,2021,1.3432934284210205,1.3893580436706543,28417255488.302334,703200.0,21.740392367301368,1.9220002136301095,160.39468162755625,90.9797,1.5855590889965048,,6.178,1.3893580436706543,
Estonia,EST,2022,1.3426321744918823,1.4262839555740356,28434428182.57276,735699.0,21.016686284165008,2.4351555814652577,174.56399418211632,91.5202,1.2248911362507333,,5.571,1.4262839555740356,
Estonia,EST,2023,1.263469934463501,1.4263889789581299,27574844401.635307,755414.0,21.42148782318489,1.9266583650574896,154.85924462164948,93.1834,1.180049835443671,,6.378,1.4263889789581299,
Estonia,EST,2024,,,27502872345.33242,756167.0,,1.9130514850251725,151.98005592042597,92.238,1.1604462133236946,,7.828,,
Greece,GRC,1995,,,167488456016.0481,4416028.0,18.842915120578528,6.869983885668009,36.12563534360751,0.75,2.4345318758224432,,10.116,,
Greece,GRC,1996,0.8375551700592041,1.0535236597061157,169803934634.0751,4513321.0,19.075319278644976,6.164228862982624,36.82092926308948,1.4,2.1606565072826154,,10.402,1.0535236597061157,
Greece,GRC,1997,,,175921772178.5915,4531066.0,20.139711718112384,6.09221602930034,39.43854865290834,1.85,2.206591317368635,,10.472,,
Greece,GRC,1998,0.736908495426178,0.7756703495979309,181968090540.63406,4657316.0,21.236112537092584,6.101583407627518,42.48989595774884,3.22,1.9146165794838939,,12.227,0.7756703495979309,
Greece,GRC,1999,,,186806231970.76157,4664083.0,22.286030692391417,5.7724721005903215,48.17603702613186,6.88,1.6656290733709098,,12.138,,
Greece,GRC,2000,0.5870379209518433,0.8610445261001587,194535950663.83127,4679182.0,23.30987591168704,5.502513635109675,59.11265774880859,9.13884,1.7444473650071086,,11.345,0.8610445261001587,
Greece,GRC,2001,,,203582678904.89896,4642262.0,21.613046515513794,5.362219493977715,56.85763395510667,10.935,1.5256219357250949,,10.764,,
Greece,GRC,2002,0.7760456800460815,0.7238452434539795,213116735217.2416,4692781.0,21.876970432981512,5.221031534995557,50.05333719046333,14.67,1.1050620873719885,,10.346,0.7238452434539795,
Greece,GRC,2003,0.7038463354110718,0.7897099852561951,225470734593.33374,4751371.0,20.25204380187716,5.324054269388795,47.8943121550822,17.8,0.7947240403564636,,9.839,0.7897099852561951,
Greece,GRC,2004,0.7859559059143066,0.8991342186927795,237596249349.01407,4833969.0,19.62201146395123,4.54970535485524,49.82531767256803,21.42,0.5288475727317714,,10.628,0.8991342186927795,
Greece,GRC,2005,0.7097485065460205,0.784953773021698,240408216059.14185,4871505.0,20.79288237030706,4.477181098992167,50.35553343914074,24.0,0.503336986266197,,10.074,0.784953773021698,
Greece,GRC,2006,0.6292315721511841,0.863401472568512,255898673342.6994,4920904.0,20.31135254443123,3.2855767441616295,51.10474658348066,32.25,0.5734903499296279,,8.906,0.863401472568512,
Greece,GRC,2007,0.5518289804458618,0.8592877388000488,264872706550.75937,4926848.0,20.544064700684636,3.1547429816214665,54.525681818904424,35.88,0.7902698255383919,,8.351,0.8592877388000488,
Greece,GRC,2008,0.5779693722724915,0.8536030054092407,265024939553.21524,4948462.0,20.48921081051393,2.895058677158159,57.10528362649255,38.2,0.7652129629543556,,7.664,0.8536030054092407,
Greece,GRC,2009,0.6151965856552124,0.6468443274497986,254107830646.22058,5000038.0,20.046721228025934,2.9258239563465427,46.37795939860826,42.4,0.6187127231251531,,9.546,0.6468443274497986,
Greece,GRC,2010,0.49291279911994934,0.5838956832885742,239639588360.14072,5021719.0,20.434679123701923,2.914210207881199,50.92251730523034,44.4,0.5056319438942426,,12.719,0.5838956832885742,
Greece,GRC,2011,0.4519537091255188,0.5333271622657776,215970916413.20386,4943412.0,22.459271394775698,3.0618456010826964,56.2929962856516,51.65,0.41908239222201793,,17.973,0.5333271622657776,
Greece,GRC,2012,0.27644893527030945,0.3882315754890442,197978089510.0934,4890730.0,24.95438871365769,3.419082078281966,62.39427897588609,55.07,0.2851191856157836,,24.731,0.3882315754890442,
Greece,GRC,2013,0.3571734130382538,0.46731653809547424,193479795684.27625,4825291.0,24.730804694032383,3.351462238794315,62.95474631044651,59.8663,0.34017901105668463,,27.686,0.46731653809547424,
Greece,GRC,2014,0.2980273365974426,0.37398678064346313,195012591113.58676,4766187.0,25.398723179151368,3.5334610543038387,66.43356825656672,63.2073,0.3141894891691177,,26.708,0.37398678064346313,
Greece,GRC,2015,0.14593584835529327,0.25249212980270386,194567373678.09912,4737907.0,25.395910758262076,3.82153798821664,65.27180113912135,66.835,0.26177889263426124,,24.981,0.25249212980270386,
Greece,GRC,2016,0.12441731989383698,0.11239416897296906,194505511433.34344,4715851.0,27.03496169937222,3.458129415333269,63.65766258903754,69.0879,0.21603849364221994,,23.514,0.11239416897296906,
Greece,GRC,2017,0.23915545642375946,0.05026661232113838,197370820217.6916,4695990.0,26.742819168846417,3.752270209453902,70.88260667415773,69.893,0.2000538864290784,,21.413,0.05026661232113838,
Greece,GRC,2018,0.25846466422080994,0.11301732063293457,201445880434.66974,4668888.0,27.10839197682841,3.5257309034162576,79.23816360637088,72.2384,0.22958376825250948,,19.179,0.11301732063293457,
Greece,GRC,2019,0.31429579854011536,0.1580726057291031,206033167050.89474,4672995.0,25.932435965494665,3.6615193393131156,80.59010089117301,75.6712,0.32624653749804056,,17.045,0.1580726057291031,
Greece,GRC,2020,0.40293699502944946,0.28897303342819214,187085880047.7379,4596339.0,24.99171568584792,3.9238294812331977,70.29378644863954,78.1158,0.31948810676226985,,15.899,0.28897303342819214,
Greece,GRC,2021,0.40602654218673706,0.3211655914783478,203277223532.87143,4573547.0,25.577735959693477,3.531734881050931,88.01266274010585,78.4943,0.31555394621748734,,14.656,0.3211655914783478,
Greece,GRC,2022,0.4469676613807678,0.32513487339019775,214952753800.89963,4659964.0,27.669397178603838,3.753295609612094,107.67920790240524,83.1707,0.274387645140156,,12.426,0.32513487339019775,
Greece,GRC,2023,0.14800302684307098,0.21315857768058777,219965719527.07407,4660090.0,26.633582610161344,3.343435145381292,92.15629002622421,85.0102,0.22256461339527903,,11.066,0.21315857768058777,
Greece,GRC,2024,,,224962760462.68442,4654775.0,,3.318546142136963,89.31658945004042,86.2697,0.21833903993136694,,10.133,,
Hungary,HUN,1995,,,79580966214.79642,4308213.0,23.0916335586681,7.280179056435703,78.17589159339188,0.677,0.30045517198919724,,10.168,,
Hungary,HUN,1996,0.8632687330245972,0.9105006456375122,79661529391.28703,4311472.0,22.83044389300911,7.392160044313766,83.02198063510802,0.9690000000000001,0.3328314289520695,,10.022,0.9105006456375122,
Hungary,HUN,1997,,,82033753398.23236,4315096.0,20.889836155933107,6.4978302464325015,94.68791014667579,1.94,0.4102676073324767,,8.991,,
Hungary,HUN,1998,0.9361828565597534,0.8136270046234131,85190500943.98744,4317826.0,20.732196429624818,6.173702449868115,107.319335097669,3.89,0.3932530895141005,,8.925,0.8136270046234131,
Hungary,HUN,1999,,,87819529312.33008,4326688.0,21.763659301967316,5.445613260987863,113.86953283097745,5.86,0.3719050564523209,,6.929,,
Hungary,HUN,2000,0.9999298453330994,0.8325059413909912,91691821698.80937,4351495.0,22.351221573802253,5.065751564190016,137.26231309347,6.99968,0.7682003125897735,,6.563,0.8325059413909912,
Hungary,HUN,2001,,,95416367494.03722,4385520.0,21.379737569086764,5.029453293693323,130.90371423638686,14.5286,0.6770557919401348,,5.671,,
Hungary,HUN,2002,0.9919491410255432,0.868621826171875,99929623991.07944,4410687.0,20.884540607075426,4.3698045801714045,118.26933524255512,16.67,0.6557949603203405,,5.608,0.868621826171875,
Hungary,HUN,2003,0.8272537589073181,0.8053501844406128,103865629649.02283,4425344.0,20.684556057517607,3.90627498031927,116.78708854086179,21.63,0.5481757767972399,,5.79,0.8053501844406128,
Hungary,HUN,2004,0.8018267750740051,0.8461348414421082,109020611056.08064,4444289.0,20.38331658342927,4.356835454550541,123.61568610417399,27.74,0.6081362304556734,,5.832,0.8461348414421082,
Hungary,HUN,2005,0.7481929063796997,0.8388091921806335,113708806061.09167,4457206.0,19.919313955977003,3.725141853364563,128.0048106475382,38.97,0.6467856358342565,,7.189,0.8388091921806335,
Hungary,HUN,2006,0.8394119739532471,0.9766170978546143,118182032745.55013,4467137.0,19.82880977178268,3.538746010856285,149.23153156846107,47.06,0.7427558882026501,,7.494,0.9766170978546143,
Hungary,HUN,2007,0.6910668015480042,0.9414492845535278,118574815857.97345,4461875.0,21.39180260065795,3.4878663089969795,155.6014323680703,53.3,0.6965180977271683,,7.406,0.9414492845535278,
Hungary,HUN,2008,0.6959778666496277,0.9133865237236023,119752782052.74577,4450530.0,23.273524815621116,3.4781494007183658,158.45322411561864,61.0,0.8311628885804094,,7.817,0.9133865237236023,
Hungary,HUN,2009,0.6680483818054199,0.7711559534072876,111681245651.52129,4402144.0,23.340889684824578,2.9952772803179712,145.3058773301899,62.0,1.1643117671124097,,10.03,0.7711559534072876,
Hungary,HUN,2010,0.6448226571083069,0.7726693749427795,112873946275.58725,4435814.0,22.634995812425693,3.007108941064527,157.83896008589605,65.0,1.3500260937671011,,11.172,0.7726693749427795,
Hungary,HUN,2011,0.6502116322517395,0.7566025853157043,115037411549.87444,4450839.0,21.075577946816637,3.973021544101327,166.75434720989713,68.02,1.615412603564298,,11.029,0.7566025853157043,
Hungary,HUN,2012,0.6086178421974182,0.6111028790473938,113496503293.0166,4486299.0,22.929031940829052,3.8885075389206056,166.17569860957047,70.58,2.4269116707645138,,11.003,0.6111028790473938,
Hungary,HUN,2013,0.6784183979034424,0.583020031452179,115802945078.18651,4521399.0,22.874436647457184,3.9225373445985388,164.4760247914666,72.6439,3.035372484687419,,10.177,0.583020031452179,
Hungary,HUN,2014,0.5828956365585327,0.509202778339386,120822254244.72986,4626724.0,23.00295155447825,3.945298303792911,168.3583550864127,75.6532,2.9686297223244007,,7.725,0.509202778339386,
Hungary,HUN,2015,0.509736955165863,0.38202446699142456,125244126623.28946,4708658.0,23.222149190411653,3.761355481837732,167.29073849452425,72.8347,3.1398335650571014,,6.813,0.38202446699142456,
Hungary,HUN,2016,0.45712703466415405,0.4136262536048889,128298381762.59216,4779137.0,23.000617263517213,3.867725721294203,163.9719445001501,79.2594,3.223857429936166,,5.115,0.4136262536048889,
Hungary,HUN,2017,0.48128026723861694,0.5374323129653931,133589642960.17224,4806029.0,22.84571441035497,3.7489466690871853,165.03285584026756,76.7505,2.8730737202536805,,4.156,0.5374323129653931,
Hungary,HUN,2018,0.44315263628959656,0.5550696849822998,141078862882.1647,4839101.0,22.44799235817325,3.4716273027973745,162.70085877792488,76.0744,2.7298822033547654,,3.708,0.5550696849822998,
Hungary,HUN,2019,0.4504789113998413,0.49868422746658325,148241697677.30377,4846709.0,22.23982413531975,3.32505112170721,159.92555646483092,80.3717,2.9558224999540488,,3.419,0.49868422746658325,
