Country,Year,Inflation_Rate,Unemployment_Rate,Remittances_GDP,Agriculture_GDP,Trade_Openness_GDP,Digital_growth_3yr,Human_Capital_Index,Tax_Revenue_GDP,Governance_Index,GDP_per_Worker_resid,Shadow_Economy
Cyprus,2007,-0.16755695748838764,-1.025924483585194,-0.6605628031567613,-0.8643018733582708,0.09514476184254213,-0.6023683942883422,-1.4538506143061851,2.130643862084829,1.6301182439306696,-0.5437809350974601,25.72454677959635
Cyprus,2008,0.2853607538746954,-1.0522094728445,-0.16372940569431757,-0.8482723991152927,0.14155136618079386,-0.13716123719338702,-1.4008159210283953,1.7722497617388784,1.785761273394,-0.7371311669510591,22.7737271074652
Cyprus,2009,-0.5711700427831232,-0.7979367872728971,-0.36303426485166485,-0.8722761172225297,-0.14335363415651636,0.6769512877227868,-1.3474393916435066,0.8721109873891123,1.7821691856470556,-0.8612841133613877,15.955545289283393
Cyprus,2010,-0.15623794166285498,-0.692105119992007,-0.17552033957572008,-0.8564620786084715,0.028424388080474143,0.35712136722000354,-1.2937210261514547,0.82465811976084,1.7895661387883581,-0.8945745090379058,9.617517120269312
Cyprus,2011,0.013265940565051114,-0.4731096568473674,-0.2922546129427974,-0.836325604176976,0.07664782288202235,0.780514396640136,-1.2330090180622246,0.8479165510007971,1.6976181923141045,-0.788936058099141,24.432331935084118
Cyprus,2012,-0.16432188685297314,0.10170155563903625,-0.3415310551835526,-0.8694136946120598,0.1252001293534603,0.11359632377353857,-1.1718586641028335,0.8929168864797729,1.6693848518997447,-0.9145986568176375,24.432331935084118
Cyprus,2013,-0.7142892090210614,0.6597733802287241,-0.44766639851856727,-0.8613608417605346,0.36645053483192885,0.40160680161720963,-1.110267017410305,0.9382593179400102,1.5368274371377078,-0.9677536452607893,25.151756395515775
Cyprus,2014,-0.7384684685710419,0.67997131934377,-0.5196717816837465,-0.9053422946105326,0.6452644439766706,0.4023336878001688,-1.048231131121669,1.228840914397468,1.4793856452485339,-1.0102978042754311,28.448459692219085
Cyprus,2015,-0.7384684685710419,0.5069054163785492,-0.4870941526256567,-0.9000339285252816,0.8260790606616518,0.14010949729703578,-0.9857473216581386,1.0662650623497765,1.3275593540395672,-0.7087881015332749,28.105993938794423
Cyprus,2016,-0.7384684685710419,0.2274544779375059,-0.4406838473836394,-0.8366831627214788,0.8751524280104905,0.03463831214941292,-0.9228119054409901,0.9370164076419417,0.8756554085339314,0.1298755531117807,23.187961151909178
Cyprus,2017,-0.5306406273887664,-0.02861665426762859,-0.40789458940552614,-0.9035604342509753,1.1279096857776356,0.21074466212625953,-0.8594234090387216,1.0109235142647695,1.0446377592311935,-0.02853738134285279,27.354627818575853
Cyprus,2018,-0.3523961310469532,-0.3953614254593148,-0.4079566397886262,-0.9344561683017809,1.1169521764645618,0.44760052484405793,-0.7955766754411084,1.0142231687328231,0.9700518540403759,0.17762732120233782,27.705505011558298
Cyprus,2019,-0.5861411566028218,-0.5819848492003877,-0.40437726123029166,-0.9275491974946528,1.197986297363623,-0.016607163749327695,-0.731269494500928,0.8296778335872169,0.9841685119705574,0.25460313171048354,28.76184303972731
Cyprus,2020,-0.7384684685710419,-0.49897961996047396,-0.37307884892959026,-0.9098310803883909,1.4836702075500054,-0.03563340958832735,-0.6664981826393956,0.5536580023156129,0.7532844505007079,0.4871848691892421,27.73795225474437
Cyprus,2021,-0.15307277697392904,-0.5324583957539059,-0.40072033813686786,-0.9839912376519652,1.9379236705022447,-0.7139635955274096,-0.5973736174220522,0.7025723764271963,0.6556847042751498,0.8840578325007818,26.703469496123677
Cyprus,2022,1.0203451820633962,-0.630266224208271,-0.4670387737837564,-1.0590415911796718,2.8038881224863497,-1.2206941258240052,-0.5269347513100023,0.8511434423346667,0.6162180696179008,1.0671823874706223,25.6581733288763
Czech Republic,2000,0.10910921433007482,-0.35939249278868546,-0.6818184849383586,-0.5871016241711209,-0.29213899080712,-0.616809805528318,1.33686547547059,-1.28194952217995,0.25665797609529245,0.31793312652428285,43.17576793825993
Czech Republic,2001,0.28411170589930423,-0.4473780357829941,-0.6988404306911897,-0.5968696069563462,-0.26294586762509353,0.09856795194082275,1.3627079904841555,-1.2146727527905283,0.4625791135635823,0.1101764145596649,41.022366213590566
Czech Republic,2002,-0.2601916360872213,-0.564692093108739,-0.6941956686628179,-0.721252692324462,-0.4782121543604299,1.243922510432264,1.3886109161890803,-1.2580805771398023,0.6244233868622157,-0.08601223366901019,38.8689644889212
Czech Republic,2003,-0.6121033133889577,-0.4959360948883437,-0.6785032454421214,-0.7706918613395193,-0.3722997850161737,2.1489103459422036,1.4145742525853644,-1.150550640360912,0.6514948868378976,-0.027549880516558566,35.1652607852175
Czech Republic,2004,-0.09113778240359553,-0.42385988749835185,-0.585723559238899,-0.775973407704659,0.1485242730268514,1.9168010499991395,1.4405987363887283,-1.0460854576908125,0.5980561397052544,0.18894184156658347,40.42841867995434
Czech Republic,2005,-0.2692413016902466,-0.47518478757836535,-0.592858344039626,-0.8050981349096883,0.3739025051988654,0.19720640696861325,1.4666836308834514,-1.2630103619287554,0.7289028807881813,0.15003347979837556,41.877694042273184
Czech Republic,2006,-0.13573520893024088,-0.5839216378826525,-0.5841050588327612,-0.8322792132921061,0.5386279376862809,0.6133487467137105,1.4794479679358743,-1.3231392855186994,0.9604328790184699,-0.01899548158729228,34.890794478954405
Czech Republic,2007,-0.07279183138057065,-0.8363958768207239,-0.5955422534164952,-0.8493283600397885,0.6180631440363471,1.1221690747863182,1.4922270393032835,-1.226340998054952,0.8504116620927622,0.30415218031086966,30.05987660455827
Czech Republic,2008,0.6186168582284886,-0.9642239298501912,-0.680605442451119,-0.8880010580441388,0.45018355545338323,2.1489103459422036,1.5050215817014025,-1.4529733426097229,1.003439473201743,0.14194519608412232,24.983734472578575
Czech Republic,2009,-0.43446758739088553,-0.6501874792258504,-0.6632609878399949,-0.9251011350900452,0.14501817988673357,1.1348895829881347,1.5178293849829743,-1.4749848241958181,0.9531490183386464,0.05059235298135081,16.693579032164088
Czech Republic,2010,-0.34505194108519693,-0.5645537510600059,-0.6625305046888829,-0.9793786960955977,0.5303481340431091,1.205760985826817,1.5306526592952547,-1.4957716267379622,0.9429703084813601,0.15178056196553286,10.29823019495478
Czech Republic,2011,-0.2573833972958405,-0.643270376789191,-0.6589196149684633,-0.877993109351711,0.8113045005817571,-0.4969698977590178,1.5957746478528991,-1.2797465904604475,1.0285057878231347,0.07933933718516178,26.57729996239665
Czech Republic,2012,0.012905727782436484,-0.6063330497774292,-0.6470222646302868,-0.8164992197235975,1.0566988852582189,-0.22802201006349562,1.636667528885418,-1.1778771561943926,1.0326309140476557,0.03333458589589583,24.29158567668236
Czech Republic,2013,-0.351842561212285,-0.6099299430444921,-0.6212490132598154,-0.7898620651230422,1.0573183274282938,-0.9021362561414044,1.7024039383770477,-1.1378711374644737,1.00916310224087,0.041553016704368076,16.556779046848114
Czech Republic,2014,-0.5676766610446256,-0.7268289742240376,-0.545261807101913,-0.7794989685248364,1.3640955306955351,-1.1835684140292781,1.7354139609043602,-1.299135250494673,1.2267034466440048,-0.2174814975067407,17.214673783690213
Czech Republic,2015,-0.5745056707887914,-0.8734715458812188,-0.5155433917309613,-0.8102281689119275,1.2967202092699122,-1.4566777251222525,1.7602346511752536,-1.211031364592682,1.306412948774773,-0.1999676118848028,19.20142875057762
Czech Republic,2016,-0.5007129156719468,-1.0250944312927948,-0.4867157437501518,-0.8356873014018593,1.142911334958034,-1.4326904810845429,1.818359313556997,-1.190349623390489,1.1718646083581812,0.0545367043864594,14.933136067650802
Czech Republic,2017,-0.15219601378464448,-1.1715986609012428,-0.47957490638183636,-0.8454818930180624,1.1205298486372526,-1.0480404852162262,1.8600581616179694,-1.1815610952006481,1.3142598267206416,-0.025467549222056622,15.604277007248113
Czech Republic,2018,-0.21157090001124848,-1.2611059664316167,-0.4868965238716154,-0.8769295347837246,1.0471837923953136,-0.951382795037006,1.8935249479091563,-1.2179246608976941,1.2632514181632166,0.11397092474438002,16.270943673914775
Czech Republic,2019,-0.0738269925534948,-1.2930629796889834,-0.4998848077564495,-0.8946279593116675,0.8507660710542352,-1.0665397385725799,1.9270882439633423,-1.2502093967742434,1.1811356417927752,0.34515259953650396,16.93319532954392
Czech Republic,2020,-0.012010302223330245,-1.2190499836167268,-0.470961386552946,-0.8825738737444461,0.5872443048378103,-1.3874599883498044,1.9409473406175302,-1.3600281464078363,1.1345121427381242,0.28376670251086034,16.283844680193262
Czech Republic,2021,0.12182219915802106,-1.1840494452872299,-0.49908477967651527,-0.9251001324544235,0.828937708923197,-1.503271129450044,1.954839589480386,-1.6366770079078223,1.2666498526733978,0.2571563249505232,14.34836080922553
Czech Republic,2022,2.3427309673637673,-1.2641494915037468,-0.5223705768835466,-0.8521689335205272,1.015411565170292,-1.1960163399124857,1.9687672006991324,-1.7081575753010156,1.3297771556073112,0.1741400766846106,15.708905026912603
Estonia,2000,0.15705684371199644,0.276427563189055,-0.7517917344115794,-0.43668938761501863,0.5230151574283665,2.1489103459422036,0.49844169799484345,0.005374157740265926,0.7297946547914561,-0.9373985132023347,53.69420578327237
Estonia,2001,0.4982288837863079,0.24516226017535422,-0.7341692303198036,-0.5259490384083806,0.5244492263722786,1.9031174176049015,0.5444252848470681,-0.10444494963532212,0.7905628683153816,-0.8136832463860705,49.32735090880006
Estonia,2002,0.0689770766670396,-0.18480482728739986,-0.7194259558425636,-0.513075388914223,0.4326851757470384,2.1489103459422036,0.5906166255402819,-0.008626989133322827,0.873369513924135,-0.6883042682583584,44.96049603432774
Estonia,2003,-0.372218071527545,-0.010217161786114221,-0.6737535859463198,-0.534484769929697,0.4175732320455309,1.1790479186030058,0.6370157200744532,0.0389085883431943,0.9685121440105859,-0.7075252820641107,41.54434696600475
Estonia,2004,-0.0343339838476364,-0.15409289246863178,-0.5227485406032499,-0.49786534443793706,0.6201085491049839,2.074844278329407,0.6836240418811139,0.13722563404303165,1.0335611887667773,-0.6213271619243399,41.21212105238349
Estonia,2005,0.16913238735636943,-0.46052053041264723,-0.4466633381835165,-0.5741344756185979,0.787745324000518,1.7581944848770783,0.7304423276760165,-0.13802617849697388,1.1328550096781411,-0.4852125528110706,38.60625786020108
Estonia,2006,0.23972336375901296,-0.7535289896295432,-0.35860496811234494,-0.6069529794012356,0.8076466985509898,1.4419989952891001,0.7886111930026297,0.0710114744775601,1.444913409549308,-0.7644353308436473,34.016093925774854
Estonia,2007,0.66647790134939,-0.9365555201035534,-0.4654132174488074,-0.42742434551695235,0.7334350496958298,0.49704695743997007,0.8471049499741959,0.1451587976025124,1.444314204899665,-0.5409807946889992,30.196649481330425
Estonia,2008,1.4082782033061523,-0.8171663320468106,-0.46330787015060476,-0.5478144436277584,0.8093685386705128,-0.20439820911726822,0.905924335306436,-0.06738438553594983,1.5824551643090854,-0.9239720011811335,24.522890616082194
Estonia,2009,-0.6509873450766664,0.30243586835089475,-0.4594786740890107,-0.7614999480960293,0.24930673511463547,-0.22983922552089742,0.9650715591465708,0.4995511791794614,1.5322482395081882,-1.281847454992912,18.862513257591637
Estonia,2010,-0.04933671406443309,0.7394584002990415,-0.44235704492912997,-0.6007255899070881,1.005861210817169,-0.42609849492033297,1.024548094926164,0.12760126205585673,1.567498720242009,-1.2381388370064685,19.720882356304084
Estonia,2011,0.34707361468531256,0.1336585688964031,-0.4329298079684158,-0.4870756904230394,1.6545134848814878,-0.7877243709433643,1.0724891355212434,-0.05301950624720479,1.5834938727105605,-1.0677378143390932,35.89735294453938
Estonia,2012,0.14027434103168515,-0.18549653753106565,-0.4152419307896017,-0.5746772091522014,1.7222619439151905,-0.7931941894701456,1.1068650290456408,0.12114852962248095,1.4870861698582376,-0.8017531253853115,30.302947350133785
Estonia,2013,-0.08710263357585758,-0.3777919852701996,-0.373450144466824,-0.6290955493424898,1.59423016323088,-0.7905773992114848,1.1690165797067407,0.13999930639942967,1.619979532125888,-0.9352107110849388,20.055597526812228
Estonia,2014,-0.6564638862923534,-0.5547314655999493,-0.41031344438041634,-0.6135823421057363,1.4073540459871827,-0.4567185753775586,1.0999811570949192,0.25313627392146143,1.8189491930826014,-1.1157891911035729,19.61311965070602
Estonia,2015,-0.7326256484113819,-0.6847729914091478,-0.4189298096531479,-0.6844591832262954,1.1417911628788686,-0.04270237771762146,1.1344432463618364,0.46263444285175226,1.7903662799462394,-1.0521790821936776,17.85873368579375
Estonia,2016,-0.6061970273335118,-0.6197522285045487,-0.4155535271814833,-0.8532605234191211,1.1204004756750026,-0.5485969889038126,1.1482596135026246,0.48975394526179816,1.7030422945955195,-0.8668666610038729,16.073019400079474
Estonia,2017,0.038469599289702894,-0.7684699308927276,-0.4406227724942702,-0.7918668471591308,1.0329575176655248,-1.161889033622471,1.1828771497924302,0.29288482209217964,1.782111266477593,-0.8522694046558394,25.717689450840886
Estonia,2018,0.042235054718483815,-0.8231150401423377,-0.44271403127619463,-0.8583632596899208,1.0006173745876723,-1.5724066452062508,1.2524415343114077,0.28441587824284004,1.820184675125112,-0.821829426367218,25.293960637281565
Estonia,2019,-0.18637152840581095,-0.9473461999047421,-0.4650867582016785,-0.8086837256427822,0.9125420467235836,-1.3204047379716644,1.214126421681674,0.34021131603529275,1.8722714654256285,-0.7856146750607466,25.293960637281565
Estonia,2020,-0.7231989065431176,-0.6095149168982925,-0.4840468994403712,-0.8853709318321217,0.8293460271727867,-1.5724066452062508,1.175944654602332,0.2572495901048729,2.044683185917897,-1.1297010939906484,25.293960637281565
Estonia,2021,0.28223624884175824,-0.7171450308127143,-0.48532865251740687,-0.8876256159673445,1.4759666915681746,-1.568636369452801,1.2388454451793107,0.5050765065178251,2.0897278552103553,-1.0068608521176934,24.028137852471456
Estonia,2022,2.9515575556890554,-0.8011186543937605,-0.5490148937953152,-0.7697452078921688,1.8742865867230771,-1.5724066452062508,1.3025330481753112,0.3290312382446609,2.1220786168855548,-1.1858292426717811,23.597103369712833
Greece,2000,-0.014005051555417208,-0.002331665008322348,-0.45727238357195144,-0.06512153689426786,-1.3712176709135475,-0.5389766502723256,-1.272580967758309,0.8868615406082897,0.7453666149341771,1.0912911956452023,26.21489601821324
Greece,2001,0.02993587721613473,-0.08270839532230581,-0.4959122709833499,-0.09734945780048448,-1.4346096553602519,-0.46153419633967474,-1.2090701765418521,0.4740989658230412,0.571262753338961,1.5084962142160425,22.267804624219334
Greece,2002,0.08030733731298857,-0.14053537169277908,-0.5701741391923499,-0.12978270368141745,-1.6258882910357242,-0.44790508040915844,-1.1450819935206176,0.5382998312530398,0.5514279163375426,1.6405123668554884,18.32071323022543
Greece,2003,0.06083875756612243,-0.21067479040050627,-0.6249731963014717,-0.10611665099540771,-1.686581611365726,-0.2895965386221107,-1.080611261684319,0.1430279779928612,0.6005124501695827,1.6955636389323046,20.48677821217488
Greece,2004,-0.06377359362805048,-0.10152291395001953,-0.6719212900767998,-0.2839976043270872,-1.6322982498895218,0.04183448536072715,-1.0156550341700137,-0.010230664618328058,0.732669985743922,1.6003532469237032,19.45938095190091
Greece,2005,0.06368334436766673,-0.17816440894820673,-0.6764259136576276,-0.3006576441753576,-1.617393116860838,-0.16805389996922393,-0.950209627398918,0.2745897723322017,0.5988566258741015,1.8127246938285295,13.538328320321966
Greece,2006,-0.005175865546093579,-0.33974792186857233,-0.6640383310883624,-0.5743891812811048,-1.5963316504027414,0.762360414220688,-0.8842713577923077,0.15745513804743258,0.6334333700240081,1.9141428254522284,7.904525503420558
Greece,2007,-0.0645319339863623,-0.41652775891549265,-0.6257597153072435,-0.6044438943075106,-1.5001642069181822,0.7641776296780904,-0.817837278487208,0.2140635802488765,0.5963842819743176,2.0670333904605807,9.109344780528993
Greece,2008,0.1835467500955971,-0.5115687463951942,-0.6301842209613934,-0.6640977412700679,-1.4276478644644879,0.7169300277856343,-0.7509014957576147,0.20072008620350518,0.6687595601489944,1.9474183906683824,9.6
Greece,2009,-0.39685613931271774,-0.25120901067933105,-0.6560530278515098,-0.6570304398393666,-1.72920848325177,-0.019042232462246095,-0.6834617994562721,0.09308219414712034,0.3257829618228128,2.308028338622737,9.9
Greece,2010,0.2940351990288891,0.1877503099510803,-0.6760206732582255,-0.6596983129518563,-1.6014543793091245,-0.3152483520188006,-0.6155152427202096,0.1874549698007181,0.21735946973287829,2.286285166009188,10.5
Greece,2011,0.02123491799506564,0.9145994339952596,-0.6913034717112874,-0.6257839831254902,-1.4504824379269314,0.5806388684804702,-0.5509568417098911,0.6799475683986528,0.11090738000116213,2.187453965741474,11.275974005206864
Greece,2012,-0.33937168682808283,1.8495149993341569,-0.7149585068574253,-0.5437207633851553,-1.2789665459507524,0.43889606280310184,-0.48593946678847555,1.2868978317873248,-0.09309451155033155,2.26997374231137,12.922064540186298
Greece,2013,-0.7384684685710419,2.2583157533407325,-0.7052361200995966,-0.5592541764066535,-1.2632109975372192,0.9470440211564716,-0.42046164452446266,1.2325098562904906,0.09980408928190052,1.9529920116356532,12.131550706194195
Greece,2014,-0.7384684685710419,2.1230172296796725,-0.709825313425558,-0.5174459912326976,-1.1654162747865215,0.23669449885796146,-0.3545182179076263,1.3949845012289435,0.05789953376344121,2.074975874176075,18.54180711645061
Greece,2015,-0.7384684685710419,1.8841005115174543,-0.7190799030585624,-0.4512698803406927,-1.1980752308673743,0.27443806390820374,-0.288105503359212,1.3943003652219519,-0.04902077992393154,2.245968733183437,15.958781286192309
Greece,2016,-0.7384684685710419,1.6811527260258645,-0.7271566785640599,-0.5347509341397264,-1.243451003019987,-0.18775251552746308,-0.22122202744774816,1.7930080303428895,-0.22620950922615746,2.524285348257744,15.571184386967516
Greece,2017,-0.41437402976015203,1.3904960816374328,-0.7299792180881808,-0.46718185269608203,-1.0403473620067922,-0.6485801833700795,-0.15386336987869786,1.7219428405388606,-0.1434356485118382,2.455374215682442,23.13420959705154
Greece,2018,-0.5121293235863056,1.0814399447674865,-0.7247648729699141,-0.5192217367441496,-0.8054605565683111,-0.88160172147276,-0.08602658378912204,1.8108703271998194,-0.14575459041336164,2.5356120368192094,23.86950371469861
Greece,2019,-0.5856211463375123,0.7862180127708598,-0.7076962967410164,-0.4880288520181466,-0.7674556416887188,-0.6671884696538796,-0.017707248884511206,1.5248129120189082,-0.01571684662642236,2.4040319072387697,24.23314007833497
Greece,2020,-0.7384684685710419,0.6276780249226239,-0.7088896909619932,-0.4277718060824408,-1.0568999512442998,-0.3692559954127938,0.05109610826663368,1.2959778118872243,0.18231842907580545,1.8732337791998992,26.071375372452618
Greece,2021,-0.3941437258564288,0.45571885834726916,-0.7095843795135366,-0.5178425222254839,-0.5587966791551957,-0.7266841037292262,0.13755633175367982,1.4385302910311866,0.1900664311446375,2.1191296824281567,22.97859186729798
Greece,2022,1.2668426412191796,0.1472160896722558,-0.7168534672241874,-0.4669463010548745,-0.005941614596314196,-0.500695189446692,0.22580824794024137,1.947337759974718,0.2773634101317711,2.096960048893262,22.97859186729798
Hungary,2000,1.2980745855563642,-0.6638833420504362,-0.629656718952373,-0.1654531213985305,0.8256823130069479,-0.9440630511745882,-0.5528671456448407,0.6536638875461944,0.8543042131916366,-1.0612006009137516,40.53140917694821
Hungary,2001,1.1626146299245752,-0.7872844495204415,-0.6457508905832628,-0.17379144387701204,0.646932890949042,0.06974691478642434,-0.46059497162065066,0.4173453513083254,0.8905802283639185,-1.0218249116652756,39.365037929311654
Hungary,2002,0.4029984717353502,-0.7959999985906325,-0.6495050984134818,-0.3253238342800856,0.29176220099550526,0.10089398772629793,-0.3673915888907835,0.29688611508422574,0.9268562435362004,-0.9576695109704618,38.1986666816751
Hungary,2003,0.2837845708581505,-0.7708217457211919,-0.6685083429097147,-0.4318043698262828,0.2500940996999227,0.7951284433485639,-0.27324889358203974,0.2482388334076386,0.7998389855080942,-0.6639137351565788,38.1986666816751
Hungary,2004,0.6946863416771452,-0.765011379674398,-0.6579206100941087,-0.32830306029308637,0.44205586601710345,0.5372801076668546,-0.1781573083896894,0.17496076477441327,0.8469477507064472,-0.6052436446558869,35.880785886973115
Hungary,2005,0.06692672181510065,-0.5772812195434593,-0.651095952296128,-0.4734136917971929,0.5654405130282247,2.1489103459422036,-0.08210725600896805,0.06208971265435402,0.8393588212363015,-0.47912096267090604,34.84985805192156
Hungary,2006,0.1396680788663637,-0.5350868946798365,-0.6341496597261768,-0.5162319479348751,1.1621543775257215,2.1489103459422036,0.014911577580542118,0.040074099192485696,1.0225735167432881,-0.6473139721254724,28.599858051921565
Hungary,2007,0.9342059940452079,-0.5472609949683572,-0.6423142639222544,-0.5279198701390624,1.3412215135549095,2.1489103459422036,0.11290876968360408,0.4202802329808263,0.9494917643946377,-0.5246090617106924,27.11837657044008
Hungary,2008,0.5562613392927392,-0.49040241293901615,-0.6185388755856662,-0.5301520071971705,1.4213895093919051,2.139809730931535,0.2118931608891984,0.8780189474505603,0.9047706494341758,-0.4211887114818506,23.79734336010798
Hungary,2009,0.19516667004464783,-0.18425145909246715,-0.5597119138383635,-0.6410758446327168,1.0517985519638555,0.8514039716333941,0.3118758019335281,0.8944058022075566,0.7449679991579549,-0.35391749714981924,16.133109783465642
Hungary,2010,0.32215451247880345,-0.026264839439164196,-0.5269187384923081,-0.6383579134086999,1.4041216579718445,0.2626261634350913,0.4128655334055709,0.7226934468266345,0.7362794956876585,-0.33210285049431437,12.00087837850696
Hungary,2011,0.1395881897523007,-0.046047752408010435,-0.4800571607830188,-0.4164715629038144,1.654746100817849,-0.5878306706291264,0.4608618276817531,0.3433569414439875,0.7684823757862373,-0.33469664065412236,25.847032224660797
Hungary,2012,0.4792679419119961,-0.049644645675073346,-0.33676379358180364,-0.43588584957648413,1.6384794506944844,-0.30434505927438715,0.5090865038398574,0.7942192641618174,0.6660070382346207,-0.24379683726653628,23.49409104819022
Hungary,2013,-0.29367810637566455,-0.1639151779286882,-0.22932263639376516,-0.4280686315729839,1.590699158290193,-0.47445459824180375,0.5575395618798825,0.7809386751325669,0.6492797472408937,-0.1826487644032838,19.16338238677289
Hungary,2014,-0.6804062438061125,-0.5031298814224696,-0.24110797976859336,-0.4228400569030276,1.6998370850657556,-0.4763990187812241,0.606222475233333,0.8122005945924344,0.5428024903902349,0.033745043295090656,22.73481095820146
Hungary,2015,-0.6476810007818461,-0.6292978298671388,-0.2108770453232884,-0.4650948130133479,1.669824836602099,-1.4537883525449828,0.6551359806159553,0.865521559445327,0.33270201074136585,0.40249685604199775,20.295786567957546
Hungary,2016,-0.5576610187354928,-0.8642026286160951,-0.19604022910201901,-0.4406597821822739,1.5765287313189686,-0.661337035881044,0.7042815514592257,0.8116327661769496,0.2718065908455084,0.5208104039956635,19.870254653063935
Hungary,2017,-0.17237122715073303,-0.9968726533512241,-0.2579811246019461,-0.46794532574779296,1.6063524854451523,-1.5724066452062508,0.753660661194673,0.7739518415907635,0.3255412479548944,0.5421390511923894,25.300118906457598
Hungary,2018,-0.0733591620051319,-1.0588498911836932,-0.28326568183734324,-0.5316502426490886,1.5407966709483547,-1.274792629990869,0.8032733098222974,0.6772038840897736,0.3467091269800324,0.6499998860891472,23.69369320364636
Hungary,2019,0.022957379086658732,-1.098830743267585,-0.24336946113329058,-0.5653212536606312,1.4627789038818073,-1.5724066452062508,0.8531224442050749,0.6265658813257607,0.2559597441868275,0.9263913682734728,25.812337271442978
Hungary,2020,0.020621645910208132,-0.9838685007703043,-0.3290673200001141,-0.5567078541586032,1.3045098296094,-0.40598191980689197,0.9032065909114997,0.7350751648686626,0.2884054322445758,0.7559257012390402,23.820305398933012
Hungary,2021,0.3725293236184529,-1.0122286207606082,-0.4030844577934154,-0.5348194922215578,1.4291639742814153,0.4200697106644153,1.0253444846499176,0.4090653644482646,0.30300658444229406,0.9147536047099015,22.590797202211693
Hungary,2022,2.2456880618884885,-1.072545754008279,-0.3702167630004111,-0.6092864375573545,2.1341493744275213,-0.2696180718834332,1.150586161835302,0.8985934249861831,0.1801647659453186,1.193909800606159,23.867392946892547
Latvia,2000,-0.11201551385910895,0.39415664666099964,-0.19157136824047066,-0.2840267230492336,-0.682501967780752,-1.0877357396677187,-0.9612994095557907,-1.151759643771588,-0.46557395559234754,-0.3417329197058777,57.6103504609697
Latvia,2001,-0.14499580926248457,0.34020324765505555,-0.17527967703538513,-0.2997832960141593,-0.5541817610684986,-1.1549200123433345,-0.8799998798845411,-1.177264791519091,-0.22433359312166545,-0.5226560486605575,55.25520215781628
Latvia,2002,-0.2531119967731179,0.3413099840449212,-0.5504100221584735,-0.26609244698521073,-0.6160163248169233,1.3256972060153616,-0.7979444798556834,-1.256900662167024,-0.04920852690546809,-0.622694865511277,52.90005385466286
Latvia,2003,-0.05513489435982279,0.09672124188464147,-0.517965132867829,-0.38674873993904757,-0.5428042083787102,1.8910220315204327,-0.7151251055959909,-1.1671081912556713,0.21698569247753996,-0.7337382021346471,50.00531701255758
Latvia,2004,0.5858212545107037,0.0478864986818255,-0.48618450655928647,-0.3264170057477335,-0.29953595772136904,2.1489103459422036,-0.6315373368109567,-1.1546608042877977,0.2568044806096688,-0.5508325632509283,50.850387435092806
Latvia,2005,0.6954956847253254,-0.18383643294626756,-0.3548486260220271,-0.44065718731447806,-0.09483145573971291,2.1489103459422036,-0.5471715961959113,-0.9615378913960084,0.19532727220617663,-0.12217968099468206,48.154969645335385
Latvia,2006,0.6536327072918734,-0.5992776052920366,-0.3504230558498566,-0.5427858505167759,-0.06171095578048397,2.1489103459422036,-0.5070780517501178,-0.7911210495590024,0.25023112976226053,0.07443092048072819,43.27692086484757
Latvia,2007,1.355147441197298,-0.7345761289530962,-0.4349080269041502,-0.5357050352324987,-0.19705158905869402,1.8781307050656224,-0.46680843224053453,-0.8874827421417868,0.5251324120435348,-0.09394355310577863,38.148715736642444
Latvia,2008,2.4023257537058735,-0.501193092740205,0.22811782593999083,-0.6190207704454757,-0.34077834013522296,1.3002561896117304,-0.4263627376671587,-1.058153509830324,0.5988100737488237,-0.3398590595246588,33.3148788786364
Latvia,2009,0.061520484375658414,0.8512387756754589,0.325212122202079,-0.5740987114280344,-0.5357625308442328,0.5370256975028189,-0.3857402313142092,-1.4866564811881995,0.5861461465310037,-0.712430365374364,25.59882949592035
Latvia,2010,-0.7384684685710419,1.123357585533643,0.18075343726357312,-0.38365343347668845,0.0835412280111167,-0.1825916236284413,-0.34493943975018565,-1.3384664499648156,0.6252673649541785,-0.7555008251083558,24.15998057505704
Latvia,2011,0.22653145712284006,0.6701490338837133,0.23513860301623024,-0.46131704864349843,0.6140718387310452,-0.7114013217324727,-0.3183565254097205,-1.12605783399572,0.5945127346798345,-0.5503664397603518,34.3640622077101
Latvia,2012,-0.19021167197005232,0.5098105994019464,0.21057095284709607,-0.5175854693031593,0.7118081934107393,-0.7223227866314608,-0.2703145547571668,-1.02592216203289,0.7778372711790158,-0.6367344798432635,32.04618141300812
Latvia,2013,-0.6413320840816753,0.06988288443040278,0.206529020015153,-0.5912710320314017,0.6124533759265646,-0.6251926204333158,-0.21126236724853084,-0.9149376255272135,0.8723023351903729,-0.6610826672619997,25.25006490815375
Latvia,2014,-0.5131412829953812,-0.07136434732618414,0.14069543367763018,-0.49839435154285505,0.6227159468464815,-0.7593576376533173,-0.18429930758200966,-0.8489627387370683,1.0433711923919289,-0.8160557492417354,22.340973999062843
Latvia,2015,-0.6011562726799247,-0.20597116074357796,0.13001556020441887,-0.5126244354584435,0.5197651377351005,-0.758521718542913,-0.17889697100083674,-0.8003443991788457,1.0175519589618625,-0.6747351985804729,20.820061451534333
Latvia,2016,-0.607785064705131,-0.23778983195221143,0.038855660214445434,-0.5652582497281907,0.43403938972180806,-1.02619755541825,-0.14642106739090652,-0.5916792583187575,1.144083583473735,-0.7690966214665764,18.1483057263435
